order_date,order_year,order_month,day_number,order_quarter,order_week,order_month_period,order_quarter_period,week_number_yearly,week_number_monthly,weekday_name,weekday_number,is_weekday,is_payday,customer_type,vendor_code,unique_order_count,total_order_items,order_total_value_DKK,order_current_value_DKK,return_rate,order_total_AOV,order_current_AOV,avg_order_items
2023-08-02,2023,8,2,3,31,2023-08,2023Q3,32,1,Wednesday,3,Weekday,Non-Payday,New customer,US,11,33,56614.3578,51860.3778,0.083971278395389592,5146.7598,4714.5798,3
2023-08-03,2023,8,3,3,31,2023-08,2023Q3,32,1,Thursday,4,Weekday,Non-Payday,Existing customer,COM,4,10,4625.2,4625.2,0,1156.3,1156.3,2.5
2023-08-03,2023,8,3,3,31,2023-08,2023Q3,32,1,Thursday,4,Weekday,Non-Payday,Existing customer,DE,1,10,7131.76,7131.76,0,7131.76,7131.76,10
2023-08-03,2023,8,3,3,31,2023-08,2023Q3,32,1,Thursday,4,Weekday,Non-Payday,Existing customer,DK,1,1,99,99,0,99,99,1
2023-08-03,2023,8,3,3,31,2023-08,2023Q3,32,1,Thursday,4,Weekday,Non-Payday,Existing customer,UK,2,10,5283.5199999999995,5283.5199999999995,0,2641.7599999999998,2641.7599999999998,5
2023-08-03,2023,8,3,3,31,2023-08,2023Q3,32,1,Thursday,4,Weekday,Non-Payday,Existing customer,US,1,2,1958.4180000000001,0,1,1958.4180000000001,0,2
2023-08-03,2023,8,3,3,31,2023-08,2023Q3,32,1,Thursday,4,Weekday,Non-Payday,New customer,COM,11,36,17108.764,16541.804,0.033138571553152474,1555.3421818181816,1503.8003636363637,3.2727272727272729
2023-08-03,2023,8,3,3,31,2023-08,2023Q3,32,1,Thursday,4,Weekday,Non-Payday,New customer,DE,6,15,8091.116,6017.236,0.25631569242116908,1348.5193333333334,1002.8726666666666,2.5
2023-08-03,2023,8,3,3,31,2023-08,2023Q3,32,1,Thursday,4,Weekday,Non-Payday,New customer,DK,5,15,6785,6785,0,1357,1357,3
2023-08-03,2023,8,3,3,31,2023-08,2023Q3,32,1,Thursday,4,Weekday,Non-Payday,New customer,UK,14,20,14772.999999999998,13391.289999999999,0.093529411764705833,1055.2142857142856,956.52071428571423,1.4285714285714286
2023-08-03,2023,8,3,3,31,2023-08,2023Q3,32,1,Thursday,4,Weekday,Non-Payday,New customer,US,13,34,26963.7984,20241.698399999997,0.24930092935274289,2074.1383384615383,1557.0537230769228,2.6153846153846154
2023-08-04,2023,8,4,3,31,2023-08,2023Q3,32,1,Friday,5,Weekday,Non-Payday,Existing customer,COM,4,10,7012.4,7012.4,0,1753.1,1753.1,2.5
2023-08-04,2023,8,4,3,31,2023-08,2023Q3,32,1,Friday,5,Weekday,Non-Payday,Existing customer,DK,1,1,399,399,0,399,399,1
2023-08-04,2023,8,4,3,31,2023-08,2023Q3,32,1,Friday,5,Weekday,Non-Payday,Existing customer,UK,4,21,7753.2179999999989,7753.2179999999989,0,1938.3044999999997,1938.3044999999997,5.25
2023-08-04,2023,8,4,3,31,2023-08,2023Q3,32,1,Friday,5,Weekday,Non-Payday,Existing customer,US,1,1,3413.0942999999997,3413.0942999999997,0,3413.0942999999997,3413.0942999999997,1
2023-08-04,2023,8,4,3,31,2023-08,2023Q3,32,1,Friday,5,Weekday,Non-Payday,New customer,COM,16,42,52496.02,52496.02,0,3281.00125,3281.00125,2.625
2023-08-04,2023,8,4,3,31,2023-08,2023Q3,32,1,Friday,5,Weekday,Non-Payday,New customer,DE,7,10,8347.74,7833,0.06166219839142089,1192.5342857142857,1119,1.4285714285714286
2023-08-04,2023,8,4,3,31,2023-08,2023Q3,32,1,Friday,5,Weekday,Non-Payday,New customer,DK,8,19,18571,17725,0.045554897420709707,2321.375,2215.625,2.375
2023-08-04,2023,8,4,3,31,2023-08,2023Q3,32,1,Friday,5,Weekday,Non-Payday,New customer,UK,12,30,13399.98,13399.98,0,1116.665,1116.665,2.5
2023-08-04,2023,8,4,3,31,2023-08,2023Q3,32,1,Friday,5,Weekday,Non-Payday,New customer,US,14,30,22115.709,19905.038999999997,0.099959264249678909,1579.6934999999999,1421.7884999999999,2.1428571428571428
2023-08-05,2023,8,5,3,31,2023-08,2023Q3,32,1,Saturday,6,Weekend,Non-Payday,Existing customer,COM,3,14,2208.16,2208.16,0,736.05333333333328,736.05333333333328,4.666666666666667
2023-08-05,2023,8,5,3,31,2023-08,2023Q3,32,1,Saturday,6,Weekend,Non-Payday,Existing customer,DE,1,1,261.1,0,1,261.1,0,1
2023-08-05,2023,8,5,3,31,2023-08,2023Q3,32,1,Saturday,6,Weekend,Non-Payday,Existing customer,DK,3,8,15224,6106.4,0.5988964792433,5074.666666666667,2035.4666666666665,2.6666666666666665
2023-08-05,2023,8,5,3,31,2023-08,2023Q3,32,1,Saturday,6,Weekend,Non-Payday,Existing customer,UK,3,12,8933.32,8933.32,0,2977.7733333333331,2977.7733333333331,4
2023-08-05,2023,8,5,3,31,2023-08,2023Q3,32,1,Saturday,6,Weekend,Non-Payday,Existing customer,US,4,9,3684.1265999999996,3684.1265999999996,0,921.0316499999999,921.0316499999999,2.25
2023-08-05,2023,8,5,3,31,2023-08,2023Q3,32,1,Saturday,6,Weekend,Non-Payday,New customer,COM,8,20,20767.894,20767.894,0,2595.98675,2595.98675,2.5
2023-08-05,2023,8,5,3,31,2023-08,2023Q3,32,1,Saturday,6,Weekend,Non-Payday,New customer,DE,2,3,1618.8200000000002,1618.8200000000002,0,809.41000000000008,809.41000000000008,1.5
2023-08-05,2023,8,5,3,31,2023-08,2023Q3,32,1,Saturday,6,Weekend,Non-Payday,New customer,DK,3,3,5297,5297,0,1765.6666666666667,1765.6666666666667,1
2023-08-05,2023,8,5,3,31,2023-08,2023Q3,32,1,Saturday,6,Weekend,Non-Payday,New customer,UK,10,20,13420.401499999998,13420.401499999998,0,1342.0401499999998,1342.0401499999998,2
2023-08-05,2023,8,5,3,31,2023-08,2023Q3,32,1,Saturday,6,Weekend,Non-Payday,New customer,US,7,22,18808.713,16002.062999999998,0.14922073615563178,2686.959,2286.0089999999996,3.1428571428571428
2023-08-06,2023,8,6,3,31,2023-08,2023Q3,32,1,Sunday,7,Weekend,Non-Payday,Existing customer,COM,6,39,47318.78,21365.440000000002,0.54847863786851636,7886.4633333333331,3560.9066666666672,6.5
2023-08-06,2023,8,6,3,31,2023-08,2023Q3,32,1,Sunday,7,Weekend,Non-Payday,Existing customer,DE,1,6,2058.96,1469.62,0.28623188405797106,2058.96,1469.62,6
2023-08-06,2023,8,6,3,31,2023-08,2023Q3,32,1,Sunday,7,Weekend,Non-Payday,Existing customer,US,3,8,2873.6630999999998,2873.6630999999998,0,957.88769999999988,957.88769999999988,2.6666666666666665
2023-08-06,2023,8,6,3,31,2023-08,2023Q3,32,1,Sunday,7,Weekend,Non-Payday,New customer,COM,9,42,18351.6,18351.6,0,2039.0666666666666,2039.0666666666666,4.666666666666667
2023-08-06,2023,8,6,3,31,2023-08,2023Q3,32,1,Sunday,7,Weekend,Non-Payday,New customer,DE,7,15,6437.98,5848.6399999999994,0.091541135573580568,919.71142857142854,835.51999999999987,2.1428571428571428
2023-08-06,2023,8,6,3,31,2023-08,2023Q3,32,1,Sunday,7,Weekend,Non-Payday,New customer,DK,8,12,6958,5959,0.143575740155217,869.75,744.875,1.5
2023-08-06,2023,8,6,3,31,2023-08,2023Q3,32,1,Sunday,7,Weekend,Non-Payday,New customer,UK,9,15,11218.79,8394.54,0.25174283501161887,1246.5322222222223,932.7266666666668,1.6666666666666667
2023-08-06,2023,8,6,3,31,2023-08,2023Q3,32,1,Sunday,7,Weekend,Non-Payday,New customer,US,5,8,4802.0049,4802.0049,0,960.40098,960.40098,1.6
2023-08-07,2023,8,7,3,32,2023-08,2023Q3,33,1,Monday,1,Weekday,Non-Payday,Existing customer,COM,2,5,11257.14,11257.14,0,5628.57,5628.57,2.5
2023-08-07,2023,8,7,3,32,2023-08,2023Q3,33,1,Monday,1,Weekday,Non-Payday,Existing customer,DE,1,4,447.6,447.6,0,447.6,447.6,4
2023-08-07,2023,8,7,3,32,2023-08,2023Q3,33,1,Monday,1,Weekday,Non-Payday,Existing customer,DK,1,3,387,387,0,387,387,3
2023-08-07,2023,8,7,3,32,2023-08,2023Q3,33,1,Monday,1,Weekday,Non-Payday,Existing customer,UK,3,4,11661.98,1425.1599999999999,0.87779433681073027,3887.3266666666664,475.05333333333328,1.3333333333333333
2023-08-07,2023,8,7,3,32,2023-08,2023Q3,33,1,Monday,1,Weekday,Non-Payday,Existing customer,US,8,21,10749.123,3502.0062,0.67420540261749728,1343.640375,437.750775,2.625
2023-08-07,2023,8,7,3,32,2023-08,2023Q3,33,1,Monday,1,Weekday,Non-Payday,New customer,COM,16,64,23890.65,23890.65,0,1493.165625,1493.165625,4
2023-08-07,2023,8,7,3,32,2023-08,2023Q3,33,1,Monday,1,Weekday,Non-Payday,New customer,DE,2,3,2528.94,2528.94,0,1264.47,1264.47,1.5
2023-08-07,2023,8,7,3,32,2023-08,2023Q3,33,1,Monday,1,Weekday,Non-Payday,New customer,DK,5,10,4071,4071,0,814.2,814.2,2
2023-08-07,2023,8,7,3,32,2023-08,2023Q3,33,1,Monday,1,Weekday,Non-Payday,New customer,UK,15,29,16919.43,6682.61,0.6050333846944016,1127.962,445.50733333333329,1.9333333333333333
2023-08-07,2023,8,7,3,32,2023-08,2023Q3,33,1,Monday,1,Weekday,Non-Payday,New customer,US,10,19,15925.5558,15925.5558,0,1592.55558,1592.55558,1.9
2023-08-08,2023,8,8,3,32,2023-08,2023Q3,33,2,Tuesday,2,Weekday,Non-Payday,Existing customer,COM,12,26,13086.332,13086.332,0,1090.5276666666666,1090.5276666666666,2.1666666666666665
2023-08-08,2023,8,8,3,32,2023-08,2023Q3,33,2,Tuesday,2,Weekday,Non-Payday,Existing customer,DK,2,5,4336.2,4336.2,0,2168.1,2168.1,2.5
2023-08-08,2023,8,8,3,32,2023-08,2023Q3,33,2,Tuesday,2,Weekday,Non-Payday,Existing customer,UK,3,7,3728.0099999999998,3728.0099999999998,0,1242.6699999999998,1242.6699999999998,2.3333333333333335
2023-08-08,2023,8,8,3,32,2023-08,2023Q3,33,2,Tuesday,2,Weekday,Non-Payday,Existing customer,US,3,87,18036.7803,18036.7803,0,6012.2600999999995,6012.2600999999995,29
2023-08-08,2023,8,8,3,32,2023-08,2023Q3,33,2,Tuesday,2,Weekday,Non-Payday,New customer,COM,15,32,22142.772,22142.772,0,1476.1848,1476.1848,2.1333333333333333
2023-08-08,2023,8,8,3,32,2023-08,2023Q3,33,2,Tuesday,2,Weekday,Non-Payday,New customer,DE,7,14,11597.316,11597.316,0,1656.7594285714288,1656.7594285714288,2
2023-08-08,2023,8,8,3,32,2023-08,2023Q3,33,2,Tuesday,2,Weekday,Non-Payday,New customer,DK,10,24,14960,14960,0,1496,1496,2.4
2023-08-08,2023,8,8,3,32,2023-08,2023Q3,33,2,Tuesday,2,Weekday,Non-Payday,New customer,UK,19,30,18388.04,14086.49,0.23393194706994333,967.79157894736852,741.39421052631576,1.5789473684210527
2023-08-08,2023,8,8,3,32,2023-08,2023Q3,33,2,Tuesday,2,Weekday,Non-Payday,New customer,US,14,28,19499.4954,18189.7254,0.0671694304458771,1392.8211,1299.2661,2
2023-08-09,2023,8,9,3,32,2023-08,2023Q3,33,2,Wednesday,3,Weekday,Non-Payday,Existing customer,COM,2,2,1298.04,1298.04,0,649.02,649.02,1
2023-08-09,2023,8,9,3,32,2023-08,2023Q3,33,2,Wednesday,3,Weekday,Non-Payday,Existing customer,DK,9,39,8523.8,5664.8,0.33541378258523186,947.08888888888885,629.42222222222222,4.333333333333333
2023-08-09,2023,8,9,3,32,2023-08,2023Q3,33,2,Wednesday,3,Weekday,Non-Payday,Existing customer,UK,2,8,1807.52,1807.52,0,903.76,903.76,4
2023-08-09,2023,8,9,3,32,2023-08,2023Q3,33,2,Wednesday,3,Weekday,Non-Payday,Existing customer,US,5,17,10929.372299999999,10929.372299999999,0,2185.87446,2185.87446,3.4
2023-08-09,2023,8,9,3,32,2023-08,2023Q3,33,2,Wednesday,3,Weekday,Non-Payday,New customer,COM,21,48,26894.792,23440.811999999998,0.12842560745589715,1280.7043809523809,1116.2291428571427,2.2857142857142856
2023-08-09,2023,8,9,3,32,2023-08,2023Q3,33,2,Wednesday,3,Weekday,Non-Payday,New customer,DE,9,20,6169.42,5788.96,0.06166868198307135,685.49111111111108,643.21777777777777,2.2222222222222223
2023-08-09,2023,8,9,3,32,2023-08,2023Q3,33,2,Wednesday,3,Weekday,Non-Payday,New customer,DK,12,30,18710.4,15412,0.17628698477851895,1559.2,1284.3333333333333,2.5
2023-08-09,2023,8,9,3,32,2023-08,2023Q3,33,2,Wednesday,3,Weekday,Non-Payday,New customer,UK,19,38,19048.48,19048.48,0,1002.5515789473684,1002.5515789473684,2
2023-08-09,2023,8,9,3,32,2023-08,2023Q3,33,2,Wednesday,3,Weekday,Non-Payday,New customer,US,16,32,16276.906799999999,15834.911399999999,0.027154753997854175,1017.3066749999999,989.68196249999994,2
2023-08-10,2023,8,10,3,32,2023-08,2023Q3,33,2,Thursday,4,Weekday,Non-Payday,Existing customer,COM,3,8,4132.84,4132.84,0,1377.6133333333335,1377.6133333333335,2.6666666666666665
2023-08-10,2023,8,10,3,32,2023-08,2023Q3,33,2,Thursday,4,Weekday,Non-Payday,Existing customer,DE,3,14,4565.52,3826.98,0.161764705882353,1521.8400000000001,1275.66,4.666666666666667
2023-08-10,2023,8,10,3,32,2023-08,2023Q3,33,2,Thursday,4,Weekday,Non-Payday,Existing customer,UK,1,4,2328.92,2328.92,0,2328.92,2328.92,4
2023-08-10,2023,8,10,3,32,2023-08,2023Q3,33,2,Thursday,4,Weekday,Non-Payday,Existing customer,US,4,10,15137.4069,6620.4368999999988,0.56264392285048515,3784.351725,1655.1092249999997,2.5
2023-08-10,2023,8,10,3,32,2023-08,2023Q3,33,2,Thursday,4,Weekday,Non-Payday,New customer,COM,13,52,37113.5,27818.339999999997,0.25045226130653275,2854.8846153846152,2139.8723076923075,4
2023-08-10,2023,8,10,3,32,2023-08,2023Q3,33,2,Thursday,4,Weekday,Non-Payday,New customer,DE,5,12,5162.32,5162.32,0,1032.464,1032.464,2.4
2023-08-10,2023,8,10,3,32,2023-08,2023Q3,33,2,Thursday,4,Weekday,Non-Payday,New customer,DK,5,7,7493.4,7493.4,0,1498.6799999999998,1498.6799999999998,1.4
2023-08-10,2023,8,10,3,32,2023-08,2023Q3,33,2,Thursday,4,Weekday,Non-Payday,New customer,UK,12,22,32517.979999999996,25722.399999999998,0.20897915553180113,2709.8316666666665,2143.5333333333333,1.8333333333333333
2023-08-10,2023,8,10,3,32,2023-08,2023Q3,33,2,Thursday,4,Weekday,Non-Payday,New customer,US,10,13,39016.3851,3277.89,0.915986834977185,3901.6385099999998,327.789,1.3
2023-08-11,2023,8,11,3,32,2023-08,2023Q3,33,2,Friday,5,Weekday,Non-Payday,Existing customer,DE,2,2,3011.2290000000003,183.88899999999998,0.9389322432800693,1505.6145000000001,91.944499999999991,1
2023-08-11,2023,8,11,3,32,2023-08,2023Q3,33,2,Friday,5,Weekday,Non-Payday,Existing customer,UK,2,7,4232.03,4232.03,0,2116.015,2116.015,3.5
2023-08-11,2023,8,11,3,32,2023-08,2023Q3,33,2,Friday,5,Weekday,Non-Payday,Existing customer,US,7,24,17439.7608,15103.242,0.13397653940299456,2491.3944,2157.606,3.4285714285714284
2023-08-11,2023,8,11,3,32,2023-08,2023Q3,33,2,Friday,5,Weekday,Non-Payday,New customer,COM,4,10,18157.64,18157.64,0,4539.41,4539.41,2.5
2023-08-11,2023,8,11,3,32,2023-08,2023Q3,33,2,Friday,5,Weekday,Non-Payday,New customer,DE,4,9,2876.203,2876.203,0,719.05075,719.05075,2.25
2023-08-11,2023,8,11,3,32,2023-08,2023Q3,33,2,Friday,5,Weekday,Non-Payday,New customer,DK,5,11,3775.4,3775.4,0,755.08,755.08,2.2
2023-08-11,2023,8,11,3,32,2023-08,2023Q3,33,2,Friday,5,Weekday,Non-Payday,New customer,UK,17,33,16276.369999999999,16276.369999999999,0,957.43352941176465,957.43352941176465,1.9411764705882353
2023-08-11,2023,8,11,3,32,2023-08,2023Q3,33,2,Friday,5,Weekday,Non-Payday,New customer,US,17,34,40602.5928,19611.622799999997,0.51698594972486589,2388.3878117647059,1153.6248705882351,2
2023-08-12,2023,8,12,3,32,2023-08,2023Q3,33,2,Saturday,6,Weekend,Non-Payday,Existing customer,COM,3,6,6673.716,6673.716,0,2224.572,2224.572,2
2023-08-12,2023,8,12,3,32,2023-08,2023Q3,33,2,Saturday,6,Weekend,Non-Payday,Existing customer,DE,2,5,1842.62,1842.62,0,921.31,921.31,2.5
2023-08-12,2023,8,12,3,32,2023-08,2023Q3,33,2,Saturday,6,Weekend,Non-Payday,Existing customer,DK,3,14,5226,5226,0,1742,1742,4.666666666666667
2023-08-12,2023,8,12,3,32,2023-08,2023Q3,33,2,Saturday,6,Weekend,Non-Payday,Existing customer,UK,2,8,2433.2,2433.2,0,1216.6,1216.6,4
2023-08-12,2023,8,12,3,32,2023-08,2023Q3,33,2,Saturday,6,Weekend,Non-Payday,Existing customer,US,4,10,6735.96,6735.96,0,1683.99,1683.99,2.5
2023-08-12,2023,8,12,3,32,2023-08,2023Q3,33,2,Saturday,6,Weekend,Non-Payday,New customer,COM,7,15,6946.7519999999995,6946.7519999999995,0,992.39314285714283,992.39314285714283,2.1428571428571428
2023-08-12,2023,8,12,3,32,2023-08,2023Q3,33,2,Saturday,6,Weekend,Non-Payday,New customer,DE,7,12,5490.5599999999995,4155.22,0.24320652173913032,784.36571428571426,593.60285714285715,1.7142857142857142
2023-08-12,2023,8,12,3,32,2023-08,2023Q3,33,2,Saturday,6,Weekend,Non-Payday,New customer,DK,5,11,6939,6939,0,1387.8,1387.8,2.2
2023-08-12,2023,8,12,3,32,2023-08,2023Q3,33,2,Saturday,6,Weekend,Non-Payday,New customer,UK,8,15,7290.91,7073.66,0.029797377830750895,911.36375,884.2075,1.875
2023-08-12,2023,8,12,3,32,2023-08,2023Q3,33,2,Saturday,6,Weekend,Non-Payday,New customer,US,11,20,13057.3674,11816.8974,0.09500153913108085,1187.0334,1074.2634,1.8181818181818181
2023-08-13,2023,8,13,3,32,2023-08,2023Q3,33,2,Sunday,7,Weekend,Non-Payday,Existing customer,COM,2,3,1454.7,1454.7,0,727.35,727.35,1.5
2023-08-13,2023,8,13,3,32,2023-08,2023Q3,33,2,Sunday,7,Weekend,Non-Payday,Existing customer,DE,2,7,4871.38,2514.02,0.48392036753445639,2435.69,1257.01,3.5
2023-08-13,2023,8,13,3,32,2023-08,2023Q3,33,2,Sunday,7,Weekend,Non-Payday,Existing customer,DK,2,4,2996,2996,0,1498,1498,2
2023-08-13,2023,8,13,3,32,2023-08,2023Q3,33,2,Sunday,7,Weekend,Non-Payday,Existing customer,UK,2,6,3806.22,2693.8999999999996,0.29223744292237447,1903.11,1346.9499999999998,3
2023-08-13,2023,8,13,3,32,2023-08,2023Q3,33,2,Sunday,7,Weekend,Non-Payday,Existing customer,US,4,11,4314.6179999999995,4314.6179999999995,0,1078.6544999999999,1078.6544999999999,2.75
2023-08-13,2023,8,13,3,32,2023-08,2023Q3,33,2,Sunday,7,Weekend,Non-Payday,New customer,COM,12,30,13994.96,13196.74,0.057036247334754757,1166.2466666666667,1099.7283333333332,2.5
2023-08-13,2023,8,13,3,32,2023-08,2023Q3,33,2,Sunday,7,Weekend,Non-Payday,New customer,DE,4,10,3894.12,3603.18,0.074712643678160939,973.53,900.795,2.5
2023-08-13,2023,8,13,3,32,2023-08,2023Q3,33,2,Sunday,7,Weekend,Non-Payday,New customer,DK,7,12,8558,8558,0,1222.5714285714287,1222.5714285714287,1.7142857142857142
2023-08-13,2023,8,13,3,32,2023-08,2023Q3,33,2,Sunday,7,Weekend,Non-Payday,New customer,UK,20,41,19057.17,17015.02,0.10715914272685809,952.85849999999994,850.751,2.05
2023-08-13,2023,8,13,3,32,2023-08,2023Q3,33,2,Sunday,7,Weekend,Non-Payday,New customer,US,11,19,16616.3382,16628.6736,-0.00074236572772693908,1510.5761999999997,1511.6975999999997,1.7272727272727273
2023-08-14,2023,8,14,3,33,2023-08,2023Q3,34,2,Monday,1,Weekday,Non-Payday,Existing customer,COM,7,19,8467.1,8467.1,0,1209.5857142857144,1209.5857142857144,2.7142857142857144
2023-08-14,2023,8,14,3,33,2023-08,2023Q3,34,2,Monday,1,Weekday,Non-Payday,Existing customer,DE,1,1,440.14,440.14,0,440.14,440.14,1
2023-08-14,2023,8,14,3,33,2023-08,2023Q3,34,2,Monday,1,Weekday,Non-Payday,Existing customer,DK,1,6,2516.4,2516.4,0,2516.4,2516.4,6
2023-08-14,2023,8,14,3,33,2023-08,2023Q3,34,2,Monday,1,Weekday,Non-Payday,Existing customer,UK,3,14,5492.08,5492.08,0,1830.6933333333334,1830.6933333333334,4.666666666666667
2023-08-14,2023,8,14,3,33,2023-08,2023Q3,34,2,Monday,1,Weekday,Non-Payday,Existing customer,US,4,13,14712.39,14712.39,0,3678.0975,3678.0975,3.25
2023-08-14,2023,8,14,3,33,2023-08,2023Q3,34,2,Monday,1,Weekday,Non-Payday,New customer,COM,15,56,51183.06,47729.08,0.067482874216586428,3412.2039999999997,3181.9386666666669,3.7333333333333334
2023-08-14,2023,8,14,3,33,2023-08,2023Q3,34,2,Monday,1,Weekday,Non-Payday,New customer,DE,8,31,29459.539999999997,23431.859999999997,0.20460876171182582,3682.4424999999997,2928.9824999999996,3.875
2023-08-14,2023,8,14,3,33,2023-08,2023Q3,34,2,Monday,1,Weekday,Non-Payday,New customer,DK,6,11,2880,2880,0,480,480,1.8333333333333333
2023-08-14,2023,8,14,3,33,2023-08,2023Q3,34,2,Monday,1,Weekday,Non-Payday,New customer,UK,20,30,37019.399999999994,36593.59,0.011502347417840314,1850.9699999999998,1829.6794999999997,1.5
2023-08-14,2023,8,14,3,33,2023-08,2023Q3,34,2,Monday,1,Weekday,Non-Payday,New customer,US,16,24,33181.3944,32841.8244,0.010233747138727833,2073.83715,2052.614025,1.5
2023-08-15,2023,8,15,3,33,2023-08,2023Q3,34,3,Tuesday,2,Weekday,Non-Payday,Existing customer,COM,5,21,10518.6,10518.6,0,2103.7200000000003,2103.7200000000003,4.2
2023-08-15,2023,8,15,3,33,2023-08,2023Q3,34,3,Tuesday,2,Weekday,Non-Payday,Existing customer,DE,2,7,7631.58,7631.58,0,3815.79,3815.79,3.5
2023-08-15,2023,8,15,3,33,2023-08,2023Q3,34,3,Tuesday,2,Weekday,Non-Payday,Existing customer,DK,1,1,249,249,0,249,249,1
2023-08-15,2023,8,15,3,33,2023-08,2023Q3,34,3,Tuesday,2,Weekday,Non-Payday,Existing customer,UK,1,5,5379.11,5379.11,0,5379.11,5379.11,5
2023-08-15,2023,8,15,3,33,2023-08,2023Q3,34,3,Tuesday,2,Weekday,Non-Payday,Existing customer,US,4,12,6526.9511999999995,6526.9511999999995,0,1631.7377999999999,1631.7377999999999,3
2023-08-15,2023,8,15,3,33,2023-08,2023Q3,34,3,Tuesday,2,Weekday,Non-Payday,New customer,COM,21,48,81869.024,59414.424,0.27427467560868934,3898.5249523809525,2829.2582857142856,2.2857142857142856
2023-08-15,2023,8,15,3,33,2023-08,2023Q3,34,3,Tuesday,2,Weekday,Non-Payday,New customer,DE,9,15,12555.179999999998,12555.179999999998,0,1395.0199999999998,1395.0199999999998,1.6666666666666667
2023-08-15,2023,8,15,3,33,2023-08,2023Q3,34,3,Tuesday,2,Weekday,Non-Payday,New customer,DK,9,17,17413,17413,0,1934.7777777777778,1934.7777777777778,1.8888888888888888
2023-08-15,2023,8,15,3,33,2023-08,2023Q3,34,3,Tuesday,2,Weekday,Non-Payday,New customer,UK,15,37,16641.35,15424.75,0.073107049608355013,1109.4233333333332,1028.3166666666666,2.4666666666666668
2023-08-15,2023,8,15,3,33,2023-08,2023Q3,34,3,Tuesday,2,Weekday,Non-Payday,New customer,US,14,38,50433.2136,49316.7906,0.022136661939781734,3602.3724,3522.6279,2.7142857142857144
2023-08-16,2023,8,16,3,33,2023-08,2023Q3,34,3,Wednesday,3,Weekday,Non-Payday,Existing customer,COM,2,8,6057.52,6057.52,0,3028.76,3028.76,4
2023-08-16,2023,8,16,3,33,2023-08,2023Q3,34,3,Wednesday,3,Weekday,Non-Payday,Existing customer,DE,1,1,304.59180000000003,304.59180000000003,0,304.59180000000003,304.59180000000003,1
2023-08-16,2023,8,16,3,33,2023-08,2023Q3,34,3,Wednesday,3,Weekday,Non-Payday,Existing customer,DK,3,15,4582.08,4582.08,0,1527.36,1527.36,5
2023-08-16,2023,8,16,3,33,2023-08,2023Q3,34,3,Wednesday,3,Weekday,Non-Payday,Existing customer,UK,1,1,137.56269999999998,137.56269999999998,0,137.56269999999998,137.56269999999998,1
2023-08-16,2023,8,16,3,33,2023-08,2023Q3,34,3,Wednesday,3,Weekday,Non-Payday,Existing customer,US,4,11,8738.1063,8738.1063,0,2184.526575,2184.526575,2.75
2023-08-16,2023,8,16,3,33,2023-08,2023Q3,34,3,Wednesday,3,Weekday,Non-Payday,New customer,COM,17,31,20840.106799999998,19995.4856,0.040528640668962307,1225.8886352941174,1176.2050352941176,1.8235294117647058
2023-08-16,2023,8,16,3,33,2023-08,2023Q3,34,3,Wednesday,3,Weekday,Non-Payday,New customer,DE,2,2,460.80420000000004,460.80420000000004,0,230.40210000000002,230.40210000000002,1
2023-08-16,2023,8,16,3,33,2023-08,2023Q3,34,3,Wednesday,3,Weekday,Non-Payday,New customer,DK,5,9,2553.8,2258.6,0.11559245046597237,510.76000000000005,451.71999999999997,1.8
2023-08-16,2023,8,16,3,33,2023-08,2023Q3,34,3,Wednesday,3,Weekday,Non-Payday,New customer,UK,12,49,49483.640799999994,49099.8904,0.0077550963064948368,4123.6367333333328,4091.657533333333,4.083333333333333
2023-08-16,2023,8,16,3,33,2023-08,2023Q3,34,3,Wednesday,3,Weekday,Non-Payday,New customer,US,8,12,11622.0951,9923.4135,0.14615967133154845,1452.7618875,1240.4266875,1.5
2023-08-17,2023,8,17,3,33,2023-08,2023Q3,34,3,Thursday,4,Weekday,Non-Payday,Existing customer,COM,6,9,6511.7594000000008,6511.7594000000008,0,1085.2932333333335,1085.2932333333335,1.5
2023-08-17,2023,8,17,3,33,2023-08,2023Q3,34,3,Thursday,4,Weekday,Non-Payday,Existing customer,DE,2,8,5002.6014,5002.6014,0,2501.3007,2501.3007,4
2023-08-17,2023,8,17,3,33,2023-08,2023Q3,34,3,Thursday,4,Weekday,Non-Payday,Existing customer,DK,4,13,15035.04,14555.52,0.031893496791495092,3758.76,3638.88,3.25
2023-08-17,2023,8,17,3,33,2023-08,2023Q3,34,3,Thursday,4,Weekday,Non-Payday,Existing customer,UK,2,20,17536.42,15581.169999999998,0.11149653121902875,8768.21,7790.5849999999991,10
2023-08-17,2023,8,17,3,33,2023-08,2023Q3,34,3,Thursday,4,Weekday,Non-Payday,Existing customer,US,3,30,11302.968599999998,11302.968599999998,0,3767.6561999999994,3767.6561999999994,10
2023-08-17,2023,8,17,3,33,2023-08,2023Q3,34,3,Thursday,4,Weekday,Non-Payday,New customer,COM,15,55,21488.9776,21488.9776,0,1432.5985066666665,1432.5985066666665,3.6666666666666665
2023-08-17,2023,8,17,3,33,2023-08,2023Q3,34,3,Thursday,4,Weekday,Non-Payday,New customer,DE,9,19,7785.0322,7785.0322,0,865.00357777777776,865.00357777777776,2.1111111111111112
2023-08-17,2023,8,17,3,33,2023-08,2023Q3,34,3,Thursday,4,Weekday,Non-Payday,New customer,DK,7,9,24685.48,24628.079999999998,0.0023252535498601385,3526.497142857143,3518.2971428571427,1.2857142857142858
